request_id,client_id,tenant_id,slo_class,vllm_priority,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason,x_request_id
133,reasoning-7,reasoning-jobs,standard,1,,0,reasoning-system-prompt-7,250,true,948,3823,0,0,0,0,0,,0,1177,442066787,1788922704197375,1788922704322510,1788922792167395,3824,ok,,length,f9c6c238-3bbf-45cb-afb4-1c9dbc2f60a1
148,reasoning-5,reasoning-jobs,standard,1,,0,reasoning-system-prompt-5,250,true,654,1521,0,0,0,0,0,,0,890,496948583,1788922759079013,1788922759191512,1788922794225997,1522,ok,,length,443bd015-6d1d-45fc-b196-dc1bf8b2f4eb
98,reasoning-1,reasoning-jobs,standard,1,,0,reasoning-system-prompt-1,250,true,1031,8199,0,0,0,0,0,,0,1278,346750346,1788922608881343,1788922609013122,1788922795829943,8200,ok,,length,021f3f86-b594-44e1-b6d0-c32c8ad3cd75
113,reasoning-6,reasoning-jobs,standard,1,,0,reasoning-system-prompt-6,250,true,914,6670,0,0,0,0,0,,0,1187,391179183,1788922653309450,1788922653410798,1788922804297852,6671,ok,,length,15d1b929-3928-4c38-ac42-5b5adc51af8f
115,reasoning-4,reasoning-jobs,standard,1,,0,reasoning-system-prompt-4,250,true,746,6656,0,0,0,0,0,,0,970,393108034,1788922655238711,1788922655344109,1788922805929206,6657,ok,,length,708b48e8-e88f-4ff6-a8b6-88e92ba17c74
128,reasoning-0,reasoning-jobs,standard,1,,0,reasoning-system-prompt-0,250,true,1742,5363,0,0,0,0,0,,0,1972,423045929,1788922685176334,1788922685360767,1788922807474265,5364,ok,,length,3cbe60e7-c977-4f00-86d1-c0bd4a8d85ab
93,reasoning-1,reasoning-jobs,standard,1,,0,reasoning-system-prompt-1,250,true,1331,10744,0,0,0,0,0,,0,1569,309630027,1788922571760768,1788922571922111,1788922808239861,10745,ok,,length,570259ad-f99c-447b-b53e-ee055e380925
140,reasoning-7,reasoning-jobs,standard,1,,0,reasoning-system-prompt-7,250,true,772,3847,0,0,0,0,0,,0,1011,473367315,1788922735497753,1788922735604346,1788922822900510,3848,ok,,length,e18eaf5d-d2b5-451e-8c40-4951434309bf
110,reasoning-2,reasoning-jobs,standard,1,,0,reasoning-system-prompt-2,250,true,695,8109,0,0,0,0,0,,0,904,385558285,1788922647688247,1788922647779699,1788922827834024,8110,ok,,length,a72d9684-2f5d-457e-ae37-4977162bdd26
112,reasoning-1,reasoning-jobs,standard,1,,0,reasoning-system-prompt-1,250,true,1378,8329,0,0,0,0,0,,0,1622,390981344,1788922653111842,1788922653282059,1788922837674280,8330,ok,,length,a8d2f3da-0b4e-4acd-b156-74a29643885e
50,reasoning-5,reasoning-jobs,standard,1,,0,reasoning-system-prompt-5,250,true,3177,19991,0,0,0,0,0,,0,3410,146598155,1788922408728627,1788922408992477,1788922839271066,19992,ok,,length,4aa3d7c6-46ca-4c37-9793-5b115893d841
101,reasoning-2,reasoning-jobs,standard,1,,0,reasoning-system-prompt-2,250,true,1772,9918,0,0,0,0,0,,0,1978,359608075,1788922621738386,1788922621924031,1788922839321696,9919,ok,,length,8a68edec-83f6-44f1-b38e-f258fc02995b
125,reasoning-2,reasoning-jobs,standard,1,,0,reasoning-system-prompt-2,250,true,234,7437,0,0,0,0,0,,0,458,413165471,1788922675296184,1788922675360671,1788922840321312,7438,ok,,length,53072ad4-8df3-410e-93c9-dd84602a102a
138,reasoning-8,reasoning-jobs,standard,1,,0,reasoning-system-prompt-8,250,true,298,5197,0,0,0,0,0,,0,546,467863708,1788922729993607,1788922730072576,1788922842120394,5198,ok,,length,25271161-1c41-49e6-996a-af97ecadf71b
